created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 02:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:52:44 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 314,0,
Dose2 Capacity: 0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,0,1.0,viralvideovlogs,6858,4580,,,,കേരളം
Sat Jun 19 02:52:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,Raymond8690,175,203,,,,"Orangevale, CA"
Sat Jun 19 02:53:19 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NEW—Research letter reports preliminary observational data suggesting two doses of Oxford-AstraZeneca and Pfizer-BioNTech #COVID19 vaccines are effective against #Delta variant—but effects on infection appear diminished when compared with Alpha #variant. https://t.co/FAkJUVu3uk,0.6,0.8,en,342,209.0,BELLYLAUGHTER2,67,161,,,,
Sat Jun 19 02:53:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:53:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,635,580.0,lisabianism,191,159,False,['COVID19'],,genshin na ar56 / asia ar30
Sat Jun 19 02:54:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,163,44.0,Trillxdadian,4689,2752,,,,🇹🇹
Sat Jun 19 02:54:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,113,45.0,UROCKlive1,216126,95030,,,,Beautiful Northern California
Sat Jun 19 02:54:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,627,702.0,nuggynintendo,9,72,,,,
Sat Jun 19 02:54:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4) the #DeltaVariant #B16172 is worrisome because study after study shows it has one of the worst antibody neutralization profiles against the current vaccines. Here it is against the Pfizer vaccine - one of the best vaccines for variants to date. 1st dose very little effect.,-0.060937500000000006,0.5875,en,1093,533.0,briannanichols,3698,4853,,"['DeltaVariant', 'B16172', 'B1351', 'COVID19']",,"New York, USA"
Sat Jun 19 02:54:24 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Morondra #modi is happily tweeting away his festival greetings to people, while 500 farmers have died protesting his proposed draconian laws, student activists are languishing in jail, covid19 vaccines are being sold by his criminal cronies at a profit
#ModiResign #FarmersProtest",0.10000000000000002,0.5166666666666667,en,0,1.0,MerylLeah912,1456,3513,,,,"Hunterdon County, NJ"
Sat Jun 19 02:54:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,bettycjung,884,156,False,,,United States
Sat Jun 19 02:54:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Palestinian Authority calls off agreement with Israel for 1 million #COVID19 vaccines, which it would exchange for similar number later this year, as jabs were set to expire
https://t.co/KN3vke3R4A",0.0,0.2,en,5,5.0,Keffiyehh,7,3,,,,
Sat Jun 19 02:54:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","23) Regarding J&amp;J, I have no direct evidence-based position. However… it’s not technically a 2-dose vaccine. if you’re interested what some immunologists think… read thread 🧵 below… but the CDC needs to put out guidance on this soon. Very soon.",0.1,0.325,en,249,95.0,SyBo82,420,2266,,"['COVID19', 'DeltaVariant']",,
Sat Jun 19 02:54:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,HappySi79054951,532,1847,False,,,"Ludhiana, India"
Sat Jun 19 02:54:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know it, antivaccine groups redoubling efforts to scare pregnant women (and parents about their adolescent kids). The prediction is that many pregnant women (and adolescents) could contract the delta variant as it accelerates (currently &gt;13% of virus isolates)",0.29166666666666663,0.475,en,174,47.0,yvonneAvillalba,12,176,,[],,Houston
Sat Jun 19 02:54:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,114,47.0,KoaCalifornia,3684,4443,,,,"California, USA"
Sat Jun 19 02:55:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,colourmeamused_,2708,4269,False,,,"Sydney, New South Wales"
Sat Jun 19 02:55:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,2,3.0,melolit,36,223,,['coronavirus'],,Joho & Pitori
Sat Jun 19 02:55:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,4,3.0,melolit,36,223,,['coronavirus'],,Joho & Pitori
Sat Jun 19 02:56:00 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1946,150.0,Tintie4,3101,2054,,,,
Sat Jun 19 02:56:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,111,64.0,air_jayne,707,1910,,,,
Sat Jun 19 02:56:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,en,456,196.0,gottaluvralph,812,1819,,,,
Sat Jun 19 02:56:23 +0000 2021,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","Vaccines are essential but if the surge has begun African countries need much more.
Send oxygen
Send essential supplies 
Ensure rational evidence based care
Stop wastage on irrational treatments
Send health workers 
Emphasise ventilation &amp; fresh air flow
And more. https://t.co/fZ4tSZRVSz",0.21666666666666667,0.35000000000000003,en,7,2.0,d1g1t,217,81,,"['COVID19', 'VaccinEquity']",,"Mangalore, India"
Sat Jun 19 02:56:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,635,582.0,ShafieDani,641,391,False,['COVID19'],,
Sat Jun 19 02:56:30 +0000 2021,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X",0.1958333333333333,0.2875,en,186,149.0,d1g1t,217,81,,"['COVID19', 'Africa']",,"Mangalore, India"
Sat Jun 19 02:56:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,990,558.0,ahlzarn,2499,1708,,,,Uganda
Sat Jun 19 02:56:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,19,11.0,melolit,36,223,,['coronavirus'],,Joho & Pitori
Sat Jun 19 02:56:47 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,193,133.0,BMore_Healthy,16060,1970,,,,"Baltimore, MD"
Sat Jun 19 02:57:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",And people like me who had vaccine injury and cannot get the covid19 shots and will be stuck in Ottawa and cannot travel anywhere. #Canada is moving toward fascism and tyranny. #cdnpoli #Onpoli,0.0,0.0,en,3,3.0,siaayrom,4254,1515,,['VaccinePassport'],,"Houston, Texas"
Sat Jun 19 02:57:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",.@GovWhitmer announces state will open to full capacity on June 22. More than nine million vaccines administered as new COVID cases fall to one-year low. Read more in a recent update at https://t.co/lAVrdaGV47 and find #COVID19 news in Michigan at https://t.co/niRBexCYOy. https://t.co/lkqgfScVUK,0.21233766233766233,0.43636363636363634,en,433,137.0,hennhouse3,212,960,,,,
Sat Jun 19 02:57:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",And people like me who had vaccine injury and cannot get the covid19 shots and will be stuck in Ottawa and cannot travel anywhere. #Canada is moving toward fascism and tyranny. #cdnpoli #Onpoli,0.0,0.0,en,3,4.0,BrittoIvor,256,821,,['VaccinePassport'],,"Mumbai, India."
Sat Jun 19 02:57:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,96,70.0,Somaya831,132,161,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 02:57:44 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capacity: 0,55,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,0,1.0,viralvideovlogs,6858,4580,,,,കേരളം
Sat Jun 19 02:57:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,117,48.0,bettyp711,642,1198,,,,
Sat Jun 19 02:58:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,638,584.0,wan_rasul,71,140,False,['COVID19'],,"Johor Bahru, Johor"
Sat Jun 19 02:58:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,182,77.0,CarikaElshae,1858,1455,,,,Bermuda
Sat Jun 19 02:58:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,118,49.0,VShapiro,560,1558,,,,
Sat Jun 19 02:58:28 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EU's vaccine failure exposed: Binned #AstraZeneca and backed German jab that doesn't work #CureVac #COVID19 #EuropeanIUnion @benhabib6

https://t.co/cexa2u6MMD",-0.15833333333333335,0.15,en,75,36.0,LizardEyeSue,161,476,,,,Dartmouth UK
Sat Jun 19 02:58:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,teambernie27001,6353,6207,,,,"Maryland, USA"
Sat Jun 19 02:58:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,64,46.0,LillianTau1,1082,2058,,,,"Potchefstroom, South Africa"
Sat Jun 19 02:58:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,97,71.0,ArpitaKri0937,164,153,,,,"Mumbai, India"
Sat Jun 19 02:58:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,306,285.0,epi_em_,371,293,,,,"Buffalo, NY"
